index,user_id,events,view_events,cart_events,remove_from_cart_events,purchase_events,revenue,first_event_time,last_event_time,cart_to_purchase_flag,cart_abandonment_flag,purchase_rate_per_event,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
32184,343414451,195,88,54,38,15,102.03,2019-10-02 13:30:59+00:00,2020-01-25 09:09:34+00:00,1,0,0.07692307692307693,35.618344907407405,15,102.03,3,4,5,12,Regular buyers
32185,343424118,92,33,22,27,10,19.42,2019-11-14 07:07:19+00:00,2019-11-19 11:21:53+00:00,1,0,0.10869565217391304,102.52645833333334,10,19.42,1,4,2,7,At-risk loyal buyers
32196,343449008,13,3,5,3,2,59.94,2019-11-13 09:24:36+00:00,2020-01-16 14:34:35+00:00,1,0,0.15384615384615385,44.39263888888889,2,59.94,3,1,4,8,High-value occasional buyers
32198,343451793,35,24,7,1,3,13.5,2019-12-13 10:51:16+00:00,2019-12-19 11:19:00+00:00,1,0,0.08571428571428572,72.52846064814815,3,13.5,2,2,1,5,Inactive buyers
32200,343466036,24,22,1,0,1,20.57,2019-10-04 16:54:28+00:00,2020-02-04 20:46:53+00:00,1,0,0.041666666666666664,25.134097222222223,1,20.57,4,1,2,7,New buyers
32209,343482065,108,50,20,36,2,15.56,2019-10-16 18:38:04+00:00,2020-02-29 18:26:42+00:00,1,0,0.018518518518518517,0.23144675925925925,2,15.56,5,1,2,8,New buyers
32213,343494180,27,12,7,4,4,16.42,2019-10-10 19:22:51+00:00,2019-10-22 14:04:56+00:00,1,0,0.14814814814814814,130.41322916666667,4,16.42,1,2,2,5,Inactive buyers
32219,343504555,97,61,16,17,3,42.05,2019-12-09 16:42:00+00:00,2020-02-29 10:09:58+00:00,1,0,0.030927835051546393,0.576400462962963,3,42.05,5,2,4,11,High-value occasional buyers
32244,343590662,315,86,110,91,28,64.01,2019-10-05 16:57:37+00:00,2020-02-23 06:21:46+00:00,1,0,0.08888888888888889,6.734872685185185,28,64.01,5,5,4,14,Champions
32257,343638441,26,14,7,2,3,23.020000000000003,2019-10-27 22:34:05+00:00,2019-11-14 13:18:53+00:00,1,0,0.11538461538461539,107.44520833333333,3,23.020000000000003,1,2,2,5,Inactive buyers
32258,343641383,29,5,12,0,12,24.990000000000002,2019-10-26 14:08:14+00:00,2019-10-26 14:30:26+00:00,1,0,0.41379310344827586,126.39552083333334,12,24.990000000000002,1,4,3,8,At-risk loyal buyers
32262,343647591,39,29,5,1,4,19.0,2019-12-19 10:44:01+00:00,2019-12-19 12:42:25+00:00,1,0,0.10256410256410256,72.4705324074074,4,19.0,2,2,2,6,Inactive buyers
32272,343695499,142,74,39,26,3,6.029999999999999,2019-11-26 12:59:24+00:00,2020-02-26 21:12:36+00:00,1,0,0.02112676056338028,3.116238425925926,3,6.029999999999999,5,2,1,8,New buyers
32273,343696546,199,80,57,33,29,221.19,2019-10-11 15:38:05+00:00,2020-02-26 14:18:59+00:00,1,0,0.1457286432160804,3.4034722222222222,29,221.19,5,5,5,15,Champions
32280,343718723,34,17,10,4,3,10.9,2019-11-22 16:06:23+00:00,2020-02-16 13:56:52+00:00,1,0,0.08823529411764706,13.41883101851852,3,10.9,4,2,1,7,New buyers
32282,343730210,49,11,26,4,8,53.81,2019-11-28 07:44:41+00:00,2020-02-28 08:43:19+00:00,1,0,0.16326530612244897,1.6365740740740742,8,53.81,5,3,4,12,Regular buyers
32286,343747371,699,94,240,351,14,59.78,2019-10-01 22:33:13+00:00,2019-11-07 09:46:12+00:00,1,0,0.020028612303290415,114.59290509259259,14,59.78,1,4,4,9,At-risk loyal buyers
32289,343750788,23,19,2,1,1,11.35,2019-10-09 17:04:42+00:00,2020-02-26 15:25:58+00:00,1,0,0.043478260869565216,3.3569560185185185,1,11.35,5,1,1,7,New buyers
32292,343772624,349,104,117,64,64,274.58,2019-10-09 10:32:41+00:00,2020-02-26 01:31:16+00:00,1,0,0.1833810888252149,3.936608796296296,64,274.58,5,5,5,15,Champions
32319,343861711,95,39,27,20,9,47.050000000000004,2019-10-24 13:55:25+00:00,2019-11-25 12:31:47+00:00,1,0,0.09473684210526316,96.47791666666667,9,47.050000000000004,2,4,4,10,At-risk loyal buyers
32339,343932222,140,114,6,11,9,24.400000000000002,2020-01-20 14:52:11+00:00,2020-02-04 14:30:41+00:00,1,0,0.06428571428571428,25.395347222222224,9,24.400000000000002,4,4,2,10,Regular buyers
32362,343979312,559,200,128,211,20,121.15,2019-10-01 03:31:52+00:00,2020-02-07 17:47:21+00:00,1,0,0.03577817531305903,22.258773148148148,20,121.15,4,5,5,14,Champions
32367,344006909,145,128,7,6,4,21.02,2020-01-05 09:35:41+00:00,2020-01-15 13:23:10+00:00,1,0,0.027586206896551724,45.44223379629629,4,21.02,3,2,2,7,Regular buyers
32370,344018551,134,72,32,24,6,77.03999999999999,2019-10-17 10:19:56+00:00,2019-12-05 11:34:30+00:00,1,0,0.04477611940298507,86.51769675925927,6,77.03999999999999,2,3,5,10,Regular buyers
32380,344049680,32,4,6,15,7,11.41,2019-11-18 16:37:15+00:00,2019-11-25 23:32:37+00:00,1,0,0.21875,96.01900462962963,7,11.41,2,3,1,6,Regular buyers
32403,344153043,89,57,15,5,12,24.66,2019-10-23 16:53:22+00:00,2019-10-25 19:51:11+00:00,1,0,0.1348314606741573,127.17277777777778,12,24.66,1,4,2,7,At-risk loyal buyers
32409,344168208,148,59,38,31,20,39.629999999999995,2019-10-02 18:46:21+00:00,2020-01-31 19:56:28+00:00,1,0,0.13513513513513514,29.169108796296296,20,39.629999999999995,4,5,3,12,Regular buyers
32418,344197978,17,8,5,0,4,17.46,2020-01-15 22:32:10+00:00,2020-02-25 12:31:21+00:00,1,0,0.23529411764705882,4.478217592592593,4,17.46,5,2,2,9,New buyers
32419,344201586,179,69,51,47,12,19.86,2019-11-26 09:16:20+00:00,2020-02-27 16:19:56+00:00,1,0,0.0670391061452514,2.3194791666666665,12,19.86,5,4,2,11,Regular buyers
32423,344206195,37,0,19,1,17,69.47,2020-02-03 20:52:16+00:00,2020-02-03 21:44:27+00:00,1,0,0.4594594594594595,26.09412037037037,17,69.47,4,5,4,13,Champions
32426,344213953,6,4,1,0,1,85.56,2019-10-07 16:42:35+00:00,2019-10-15 12:43:26+00:00,1,0,0.16666666666666666,137.4698263888889,1,85.56,1,1,5,7,Inactive buyers
32427,344217019,153,81,34,34,4,21.340000000000003,2019-10-31 09:49:14+00:00,2020-02-11 15:37:13+00:00,1,0,0.026143790849673203,18.349143518518517,4,21.340000000000003,4,2,2,8,New buyers
32438,344248060,43,15,13,9,6,21.91,2019-10-01 09:14:11+00:00,2020-01-26 10:03:13+00:00,1,0,0.13953488372093023,34.58108796296296,6,21.91,3,3,2,8,Regular buyers
32446,344284973,375,63,124,176,12,99.74,2019-10-01 18:07:41+00:00,2020-02-25 10:44:54+00:00,1,0,0.032,4.5521412037037035,12,99.74,5,4,5,14,Champions
32449,344295865,281,1,169,43,68,298.84000000000003,2019-10-04 15:29:30+00:00,2019-10-14 18:34:35+00:00,1,0,0.24199288256227758,138.22597222222223,68,298.84000000000003,1,5,5,11,At-risk loyal buyers
32450,344295982,75,37,21,4,13,80.62,2019-12-05 11:02:10+00:00,2020-02-05 07:45:02+00:00,1,0,0.17333333333333334,24.67704861111111,13,80.62,4,4,5,13,Champions
32452,344300498,155,12,78,22,43,203.13,2019-10-07 12:42:52+00:00,2020-01-27 16:45:13+00:00,1,0,0.27741935483870966,33.3019212962963,43,203.13,3,5,5,13,Regular buyers
32462,344346165,124,13,38,50,23,136.41,2019-11-30 08:27:55+00:00,2019-12-09 21:14:06+00:00,1,0,0.18548387096774194,82.11519675925926,23,136.41,2,5,5,12,At-risk loyal buyers
32464,344348147,12,2,5,0,5,19.48,2019-11-07 03:10:27+00:00,2019-11-07 03:19:53+00:00,1,0,0.4166666666666667,114.86118055555555,5,19.48,1,2,2,5,Inactive buyers
32477,344420486,25,1,13,2,9,9.69,2019-11-24 16:41:21+00:00,2020-02-27 14:49:50+00:00,1,0,0.36,2.382048611111111,9,9.69,5,4,1,10,Regular buyers
32483,344465988,82,3,35,42,2,13.08,2019-10-22 07:45:58+00:00,2020-02-27 12:32:14+00:00,1,0,0.024390243902439025,2.4776041666666666,2,13.08,5,1,1,7,New buyers
32504,344565328,47,4,27,10,6,30.640000000000004,2019-11-03 19:59:53+00:00,2019-11-03 20:40:51+00:00,1,0,0.1276595744680851,118.13828703703703,6,30.640000000000004,1,3,3,7,Regular buyers
32505,344565555,12,5,2,1,4,18.54,2020-02-02 11:31:13+00:00,2020-02-23 21:13:57+00:00,1,0,0.3333333333333333,6.115300925925926,4,18.54,5,2,2,9,New buyers
32520,344657149,15,0,8,1,6,34.989999999999995,2019-10-08 05:48:06+00:00,2019-10-14 06:17:17+00:00,1,0,0.4,138.7379861111111,6,34.989999999999995,1,3,3,7,Regular buyers
32528,344716411,46,13,12,18,3,38.49,2019-11-23 15:51:03+00:00,2020-01-12 14:29:53+00:00,1,0,0.06521739130434782,48.39590277777778,3,38.49,3,2,3,8,Regular buyers
32531,344727109,544,320,104,114,6,21.75,2019-10-13 07:22:01+00:00,2020-02-24 06:39:11+00:00,1,0,0.011029411764705883,5.722777777777778,6,21.75,5,3,2,10,Regular buyers
32532,344741569,69,32,16,15,6,67.48,2019-12-22 10:58:58+00:00,2020-01-23 12:48:27+00:00,1,0,0.08695652173913043,37.46634259259259,6,67.48,3,3,4,10,Regular buyers
32541,344774838,346,179,110,40,17,35.7,2019-10-01 16:12:13+00:00,2020-02-28 20:41:02+00:00,1,0,0.049132947976878616,1.1381597222222222,17,35.7,5,5,3,13,Regular buyers
32547,344803499,8,2,5,0,1,2.06,2019-11-10 14:34:04+00:00,2019-11-10 14:38:18+00:00,1,0,0.125,111.39005787037037,1,2.06,1,1,1,3,Inactive buyers
32554,344815677,134,24,60,24,26,172.27,2019-12-12 17:26:36+00:00,2020-02-18 18:15:53+00:00,1,0,0.19402985074626866,11.238958333333333,26,172.27,5,5,5,15,Champions
32558,344826696,198,16,70,85,27,175.9,2019-10-25 11:47:01+00:00,2020-01-14 08:11:42+00:00,1,0,0.13636363636363635,46.65853009259259,27,175.9,3,5,5,13,Regular buyers
32562,344835424,139,86,31,12,10,71.99,2019-12-10 15:19:41+00:00,2020-02-22 13:16:57+00:00,1,0,0.07194244604316546,7.4465509259259255,10,71.99,5,4,4,13,Champions
32569,344857442,120,15,51,29,25,110.41999999999999,2019-10-08 10:13:35+00:00,2020-02-23 20:34:28+00:00,1,0,0.20833333333333334,6.1427199074074075,25,110.41999999999999,5,5,5,15,Champions
32576,344873930,31,23,4,0,4,11.44,2020-01-21 00:23:37+00:00,2020-01-21 14:58:08+00:00,1,0,0.12903225806451613,39.37628472222222,4,11.44,3,2,1,6,Regular buyers
32577,344877744,43,4,29,5,5,3.55,2019-11-12 10:06:51+00:00,2020-02-05 23:09:53+00:00,1,0,0.11627906976744186,24.034791666666667,5,3.55,4,2,1,7,New buyers
32608,344948569,29,5,13,3,8,38.61,2019-11-29 08:54:03+00:00,2020-02-18 00:18:55+00:00,1,0,0.27586206896551724,11.986851851851851,8,38.61,4,3,3,10,Regular buyers
32612,344952933,86,30,27,18,11,56.89,2019-10-15 09:05:29+00:00,2019-11-14 13:16:21+00:00,1,0,0.12790697674418605,107.44696759259259,11,56.89,1,4,4,9,At-risk loyal buyers
32618,344995549,20,2,5,1,12,71.13,2019-11-30 10:39:38+00:00,2020-01-01 11:33:46+00:00,1,0,0.6,59.51820601851852,12,71.13,3,4,4,11,Regular buyers
32620,345005035,47,7,16,8,16,42.85,2019-11-01 11:05:29+00:00,2020-01-08 02:18:10+00:00,1,0,0.3404255319148936,52.90403935185185,16,42.85,3,4,4,11,Regular buyers
32621,345006861,137,8,93,16,20,36.61,2019-11-23 05:36:25+00:00,2020-02-06 16:14:26+00:00,1,0,0.145985401459854,23.32329861111111,20,36.61,4,5,3,12,Regular buyers
32622,345011823,66,25,18,18,5,72.88000000000001,2019-10-03 11:39:33+00:00,2020-01-31 13:33:58+00:00,1,0,0.07575757575757576,29.434733796296296,5,72.88000000000001,4,2,4,10,High-value occasional buyers
32668,345105660,63,14,25,3,21,235.49999999999997,2020-01-07 11:39:12+00:00,2020-01-07 13:59:57+00:00,1,0,0.3333333333333333,53.416689814814816,21,235.49999999999997,3,5,5,13,Regular buyers
32675,345119044,17,1,8,0,8,17.73,2019-11-16 19:58:22+00:00,2019-11-16 20:14:17+00:00,1,0,0.47058823529411764,105.15673611111112,8,17.73,1,3,2,6,Regular buyers
32691,345161926,245,104,76,38,27,52.4,2019-10-01 11:42:19+00:00,2019-11-06 17:24:54+00:00,1,0,0.11020408163265306,115.27436342592593,27,52.4,1,5,4,10,At-risk loyal buyers
32694,345165580,928,477,202,123,126,558.61,2019-10-01 11:16:27+00:00,2020-02-24 18:35:44+00:00,1,0,0.13577586206896552,5.225173611111111,126,558.61,5,5,5,15,Champions
32697,345170252,72,17,21,13,21,134.16,2019-10-22 08:38:39+00:00,2020-02-27 02:54:00+00:00,1,0,0.2916666666666667,2.8791550925925926,21,134.16,5,5,5,15,Champions
32709,345204125,11,4,4,0,3,8.18,2020-01-20 21:51:07+00:00,2020-01-20 22:20:47+00:00,1,0,0.2727272727272727,40.068888888888885,3,8.18,3,2,1,6,Regular buyers
32714,345214031,55,26,12,11,6,24.45,2019-11-14 11:45:31+00:00,2019-11-28 12:16:01+00:00,1,0,0.10909090909090909,93.48886574074074,6,24.45,2,3,2,7,Regular buyers
32716,345216463,63,16,17,27,3,10.940000000000001,2019-10-31 17:21:17+00:00,2019-10-31 17:53:26+00:00,1,0,0.047619047619047616,121.2545486111111,3,10.940000000000001,1,2,1,4,Inactive buyers
32718,345223184,24,6,10,4,4,53.660000000000004,2019-11-07 13:43:49+00:00,2019-11-07 13:59:17+00:00,1,0,0.16666666666666666,114.41715277777777,4,53.660000000000004,1,2,4,7,Inactive buyers
32722,345229156,421,205,111,82,23,57.790000000000006,2019-10-06 20:19:46+00:00,2020-02-07 16:15:49+00:00,1,0,0.05463182897862233,22.322337962962962,23,57.790000000000006,4,5,4,13,Champions
32734,345274688,25,8,11,3,3,4.89,2019-10-13 14:54:47+00:00,2019-10-14 16:58:35+00:00,1,0,0.12,138.2926388888889,3,4.89,1,2,1,4,Inactive buyers
32739,345282509,48,23,10,11,4,12.84,2019-10-13 00:49:14+00:00,2019-10-15 21:58:54+00:00,1,0,0.08333333333333333,137.08408564814815,4,12.84,1,2,1,4,Inactive buyers
32741,345285893,86,6,44,3,33,47.96,2019-11-05 01:31:37+00:00,2019-11-06 00:04:11+00:00,1,0,0.38372093023255816,115.99708333333334,33,47.96,1,5,4,10,At-risk loyal buyers
32746,345332701,136,43,49,9,35,132.85999999999999,2019-10-12 02:08:30+00:00,2019-10-18 19:27:41+00:00,1,0,0.25735294117647056,134.18909722222222,35,132.85999999999999,1,5,5,11,At-risk loyal buyers
32761,345372642,20,13,3,2,2,20.61,2019-10-17 09:47:30+00:00,2020-01-26 17:02:00+00:00,1,0,0.1,34.2902662037037,2,20.61,3,1,2,6,Regular buyers
32766,345376280,88,51,23,7,7,22.779999999999998,2019-10-01 04:51:32+00:00,2020-02-23 11:38:53+00:00,1,0,0.07954545454545454,6.514652777777778,7,22.779999999999998,5,3,2,10,Regular buyers
32776,345391391,8,0,4,0,4,29.05,2020-01-04 07:49:50+00:00,2020-01-04 07:55:46+00:00,1,0,0.5,56.66959490740741,4,29.05,3,2,3,8,Regular buyers
32780,345401154,69,14,29,21,5,36.82,2019-10-08 16:12:59+00:00,2019-10-14 09:39:28+00:00,1,0,0.07246376811594203,138.59758101851853,5,36.82,1,2,3,6,Inactive buyers
32781,345409328,362,115,134,89,24,87.85,2020-01-18 17:39:37+00:00,2020-02-05 17:45:04+00:00,1,0,0.06629834254143646,24.260358796296295,24,87.85,4,5,5,14,Champions
32814,345475088,138,43,42,34,19,139.99,2019-11-11 09:28:57+00:00,2020-02-29 16:59:42+00:00,1,0,0.13768115942028986,0.2918634259259259,19,139.99,5,5,5,15,Champions
32828,345503782,34,9,10,10,5,69.34,2019-10-04 20:20:12+00:00,2020-01-22 12:14:58+00:00,1,0,0.14705882352941177,38.48959490740741,5,69.34,3,2,4,9,High-value occasional buyers
32829,345504989,17,5,6,0,6,23.28,2020-02-06 00:39:14+00:00,2020-02-06 01:02:15+00:00,1,0,0.35294117647058826,23.956759259259258,6,23.28,4,3,2,9,Regular buyers
32831,345511924,155,48,58,37,12,567.47,2019-10-17 04:03:59+00:00,2019-12-10 08:32:04+00:00,1,0,0.07741935483870968,81.64438657407408,12,567.47,2,4,5,11,At-risk loyal buyers
32833,345516594,119,9,45,46,19,135.1,2019-10-06 05:17:30+00:00,2020-02-16 20:02:14+00:00,1,0,0.15966386554621848,13.165104166666667,19,135.1,4,5,5,14,Champions
32837,345526397,73,25,20,20,8,18.1,2019-12-15 10:59:12+00:00,2020-02-12 09:48:13+00:00,1,0,0.1095890410958904,17.59150462962963,8,18.1,4,3,2,9,Regular buyers
32844,345537282,5,0,0,0,5,55.55,2020-02-16 19:34:00+00:00,2020-02-16 19:34:00+00:00,0,0,1.0,13.184710648148148,5,55.55,4,2,4,10,High-value occasional buyers
32848,345542422,12,2,5,3,2,39.04,2019-11-04 17:07:11+00:00,2019-11-04 17:19:11+00:00,1,0,0.16666666666666666,117.27833333333334,2,39.04,1,1,3,5,Inactive buyers
32860,345557444,210,36,85,86,3,15.48,2019-11-01 18:22:23+00:00,2020-01-05 08:32:03+00:00,1,0,0.014285714285714285,55.64439814814815,3,15.48,3,2,2,7,Regular buyers
32866,345565983,28,1,15,0,12,46.9,2019-10-24 17:37:39+00:00,2019-10-24 17:58:30+00:00,1,0,0.42857142857142855,128.2510300925926,12,46.9,1,4,4,9,At-risk loyal buyers
32868,345572319,116,102,7,0,7,87.68,2019-10-27 09:03:47+00:00,2020-02-24 16:23:23+00:00,1,0,0.0603448275862069,5.317083333333334,7,87.68,5,3,5,13,Regular buyers
32873,345580783,137,96,19,16,6,31.1,2019-10-05 20:38:42+00:00,2019-11-09 13:47:01+00:00,1,0,0.043795620437956206,112.4256712962963,6,31.1,1,3,3,7,Regular buyers
32877,345584028,251,79,88,62,22,49.99,2019-10-23 07:23:45+00:00,2020-02-11 17:47:58+00:00,1,0,0.08764940239043825,18.25834490740741,22,49.99,4,5,4,13,Champions
32881,345589700,5,1,2,0,2,10.06,2020-02-08 19:13:45+00:00,2020-02-08 19:18:08+00:00,1,0,0.4,21.195729166666666,2,10.06,4,1,1,6,New buyers
32889,345608854,31,14,3,12,2,34.6,2019-11-01 11:00:04+00:00,2019-11-12 20:05:41+00:00,1,0,0.06451612903225806,109.16270833333333,2,34.6,1,1,3,5,Inactive buyers
32890,345609330,11,2,6,0,3,15.72,2019-11-14 07:36:17+00:00,2019-12-03 12:54:02+00:00,1,0,0.2727272727272727,88.46246527777778,3,15.72,2,2,2,6,Inactive buyers
32912,345670087,107,79,14,7,7,25.42,2019-10-07 10:56:23+00:00,2019-12-05 21:46:46+00:00,1,0,0.06542056074766354,86.09251157407408,7,25.42,2,3,3,8,Regular buyers
32925,345717750,144,37,55,10,42,237.7,2020-01-15 15:59:34+00:00,2020-01-30 14:51:50+00:00,1,0,0.2916666666666667,30.380659722222223,42,237.7,4,5,5,14,Champions
32929,345725697,61,25,24,4,8,31.47,2019-11-12 12:32:53+00:00,2020-02-29 11:26:12+00:00,1,0,0.13114754098360656,0.5234606481481482,8,31.47,5,3,3,11,Regular buyers
32938,345747085,10,1,4,3,2,17.14,2019-12-26 07:00:41+00:00,2019-12-26 09:03:05+00:00,1,0,0.2,65.62284722222222,2,17.14,3,1,2,6,Regular buyers
32939,345748708,471,86,187,76,122,731.9100000000001,2019-10-03 20:45:28+00:00,2020-02-26 03:50:36+00:00,1,0,0.25902335456475584,3.839849537037037,122,731.9100000000001,5,5,5,15,Champions
32948,345775198,115,82,13,16,4,11.91,2019-10-13 20:12:13+00:00,2019-10-23 20:52:29+00:00,1,0,0.034782608695652174,129.13020833333334,4,11.91,1,2,1,4,Inactive buyers
32955,345787607,522,512,5,0,5,30.150000000000002,2019-10-16 13:28:20+00:00,2020-02-08 11:46:34+00:00,1,0,0.009578544061302681,21.50931712962963,5,30.150000000000002,4,2,3,9,New buyers
32957,345794458,112,48,34,15,15,96.1,2019-10-30 18:23:14+00:00,2019-10-30 19:48:45+00:00,1,0,0.13392857142857142,122.17446759259259,15,96.1,1,4,5,10,At-risk loyal buyers
32969,345820619,23,8,8,4,3,24.02,2020-01-24 21:57:48+00:00,2020-01-24 22:21:00+00:00,1,0,0.13043478260869565,36.06873842592593,3,24.02,3,2,2,7,Regular buyers
32974,345831539,8,4,2,0,2,15.4,2019-12-25 08:03:41+00:00,2019-12-25 08:07:12+00:00,1,0,0.25,66.6616550925926,2,15.4,3,1,2,6,Regular buyers
32976,345843195,356,81,107,85,83,173.27,2019-11-01 04:49:20+00:00,2020-02-12 05:13:47+00:00,1,0,0.23314606741573032,17.782083333333333,83,173.27,4,5,5,14,Champions
32979,345856098,8,2,3,1,2,14.28,2020-01-17 15:04:47+00:00,2020-01-17 16:15:32+00:00,1,0,0.25,43.32253472222222,2,14.28,3,1,2,6,Regular buyers
32987,345894136,55,4,27,5,19,83.23,2019-10-05 20:54:00+00:00,2019-11-22 10:03:17+00:00,1,0,0.34545454545454546,99.58104166666666,19,83.23,2,5,5,12,At-risk loyal buyers
32990,345899716,26,5,6,8,7,24.7,2019-10-07 07:05:41+00:00,2019-11-05 09:59:41+00:00,1,0,0.2692307692307692,116.58354166666666,7,24.7,1,3,2,6,Regular buyers
32994,345906395,12,7,1,2,2,6.66,2019-10-23 20:52:36+00:00,2019-10-31 10:36:48+00:00,1,0,0.16666666666666666,121.55776620370371,2,6.66,1,1,1,3,Inactive buyers
33008,345943215,34,13,10,5,6,23.08,2019-12-20 11:22:45+00:00,2019-12-20 11:54:32+00:00,1,0,0.17647058823529413,71.50378472222222,6,23.08,2,3,2,7,Regular buyers
33016,345964675,243,120,65,24,34,203.68,2019-10-07 04:58:24+00:00,2020-02-10 17:13:33+00:00,1,0,0.13991769547325103,19.28224537037037,34,203.68,4,5,5,14,Champions
33018,345968003,8,1,4,0,3,23.25,2020-02-13 08:58:34+00:00,2020-02-17 08:36:20+00:00,1,0,0.375,12.641423611111112,3,23.25,4,2,2,8,New buyers
33026,345983327,133,73,18,32,10,36.89,2019-10-12 18:53:50+00:00,2019-11-29 19:03:53+00:00,1,0,0.07518796992481203,92.205625,10,36.89,2,4,3,9,At-risk loyal buyers
33027,345985948,79,41,21,4,13,48.85,2019-10-20 13:28:11+00:00,2020-02-23 16:38:50+00:00,1,0,0.16455696202531644,6.306354166666667,13,48.85,5,4,4,13,Champions
33040,346019374,125,28,40,50,7,15.45,2019-10-07 19:09:18+00:00,2020-01-20 18:29:23+00:00,1,0,0.056,40.22958333333333,7,15.45,3,3,2,8,Regular buyers
33046,346040796,317,205,51,39,22,259.38,2019-10-06 00:09:22+00:00,2019-12-04 23:01:06+00:00,1,0,0.0694006309148265,87.04089120370371,22,259.38,2,5,5,12,At-risk loyal buyers
33047,346042133,39,15,6,9,9,23.15,2020-01-03 19:09:19+00:00,2020-01-12 16:39:38+00:00,1,0,0.23076923076923078,48.30579861111111,9,23.15,3,4,2,9,Regular buyers
33054,346094439,39,23,12,0,4,14.910000000000002,2019-10-03 17:43:42+00:00,2019-12-24 11:30:45+00:00,1,0,0.10256410256410256,67.52030092592592,4,14.910000000000002,2,2,2,6,Inactive buyers
33055,346098619,18,7,6,4,1,17.06,2019-11-16 13:56:09+00:00,2019-12-27 14:01:38+00:00,1,0,0.05555555555555555,64.41552083333333,1,17.06,3,1,2,6,Regular buyers
33057,346113505,4,2,1,0,1,26.11,2019-11-11 13:59:01+00:00,2019-11-11 14:04:20+00:00,1,0,0.25,110.41364583333333,1,26.11,1,1,3,5,Inactive buyers
33063,346133566,223,67,81,53,22,134.3,2019-10-03 01:47:59+00:00,2019-12-18 04:26:12+00:00,1,0,0.09865470852017937,73.81512731481482,22,134.3,2,5,5,12,At-risk loyal buyers
33067,346137626,30,9,11,1,9,38.04,2019-10-02 17:28:29+00:00,2020-02-12 13:24:11+00:00,1,0,0.3,17.44152777777778,9,38.04,4,4,3,11,Regular buyers
33075,34615712,8,4,2,0,2,19.91,2019-11-12 21:29:09+00:00,2019-11-23 14:34:59+00:00,1,0,0.25,98.39236111111111,2,19.91,2,1,2,5,Inactive buyers
33083,346172378,88,17,44,14,13,40.129999999999995,2019-12-14 08:16:07+00:00,2019-12-14 12:06:48+00:00,1,0,0.14772727272727273,77.49526620370371,13,40.129999999999995,2,4,3,9,At-risk loyal buyers
33085,346175427,171,93,38,18,22,56.0,2019-10-06 06:43:20+00:00,2020-02-01 16:09:47+00:00,1,0,0.1286549707602339,28.326527777777777,22,56.0,4,5,4,13,Champions
33088,346180233,53,17,16,14,6,27.66,2019-10-02 14:03:49+00:00,2019-11-28 09:06:11+00:00,1,0,0.11320754716981132,93.62069444444444,6,27.66,2,3,3,8,Regular buyers
33092,346184977,605,292,106,195,12,49.2,2019-10-03 09:56:16+00:00,2020-02-28 11:55:30+00:00,1,0,0.019834710743801654,1.503113425925926,12,49.2,5,4,4,13,Champions
33093,346185645,34,20,6,1,7,43.06,2019-10-13 11:57:21+00:00,2020-01-21 20:53:49+00:00,1,0,0.20588235294117646,39.12928240740741,7,43.06,3,3,4,10,Regular buyers
33108,346219092,98,34,50,8,6,32.2,2019-10-09 17:32:11+00:00,2020-01-23 17:42:16+00:00,1,0,0.061224489795918366,37.26230324074074,6,32.2,3,3,3,9,Regular buyers
33125,346260498,19,1,8,6,4,29.52,2019-12-23 10:27:23+00:00,2020-01-25 16:17:03+00:00,1,0,0.21052631578947367,35.321481481481484,4,29.52,3,2,3,8,Regular buyers
